image_id,qr_index,x0,y0,x1,y1,x2,y2,x3,y3,content
5249052131_jpg.rf.83d478c50a85254ccea1e6c92ccda61d,0,331.27,463.11,378.02,464.15,376.3,541.52,329.55,540.48,http://mobile.thing-frankfurt.de/content/2010/besser-leben-im-westend
IMG_20220604_163746_jpg.rf.86df471cf9bd0e0a50a4b029022c0480,0,192.43,280.35,243.9,282.78,242.1,320.87,190.63,318.44,
v2MeCard-Address_png_jpg.rf.7ead788094b7162466b7939f2a3560d1,0,31.2,37.75,589.71,49.04,578.23,616.82,19.72,605.53,"MECARD:N:Standard11.2,Joe;ADR:,,5555 Any Street,San Diego,CA,92111,USA;;"
3251317632_jpg.rf.7b9708b48f87f155eff8095cd4e4555a,0,458.16,33.53,576.72,39.42,572.81,118.1,454.26,112.2,http://paperbits.net/tag/sketch
3251317632_jpg.rf.7b9708b48f87f155eff8095cd4e4555a,1,408.39,227.3,530.14,229.29,528.75,314.59,407.0,312.6,http://geohash.org/dree6fd60b24p/gpx
3251317632_jpg.rf.7b9708b48f87f155eff8095cd4e4555a,2,428.18,126.72,552.88,133.2,548.71,213.54,424.01,207.06,http://paperbits.net/tag/paperbits
3251317632_jpg.rf.7b9708b48f87f155eff8095cd4e4555a,3,378.15,327.97,511.82,335.04,507.0,426.13,373.33,419.06,http://bit.ly/iTyW
curvedimage031_jpg.rf.78e77b17f64b7d13c0c3377cfbd5b911,0,273.41,363.84,405.47,367.26,402.65,476.42,270.58,473.0,IPN:J68574-001 D/C:2017/10/13
1816_U7Jaw4AHC_jpg.rf.8b8e85deeaa8aa2585c8a820a3f70bc0,0,201.06,287.49,384.53,292.36,380.16,457.25,196.69,452.38,http://www.lubes.id/197/U7Jaw4AHC
curvedimage038_jpg.rf.74d359a9e046a819bb8bbf072b0847aa,0,317.18,250.17,511.14,253.83,507.21,462.13,313.25,458.46,IPN:J68574-001 D/C:2017/10/13
2237230336_jpg.rf.8262e82e7aad687426c0f48fc0241e8a,0,99.47,221.25,246.94,217.61,249.74,331.38,102.27,335.01,www.tagmore.com/esmadrid
2237230336_jpg.rf.8262e82e7aad687426c0f48fc0241e8a,1,116.87,399.72,142.03,401.58,140.66,420.11,115.5,418.24,
2237230336_jpg.rf.8262e82e7aad687426c0f48fc0241e8a,2,161.71,399.48,187.8,401.06,186.68,419.53,160.59,417.95,
2237230336_jpg.rf.8262e82e7aad687426c0f48fc0241e8a,3,208.73,397.88,234.23,400.82,232.01,420.06,206.51,417.11,
2237230336_jpg.rf.8262e82e7aad687426c0f48fc0241e8a,4,72.86,400.95,96.32,402.1,95.41,420.65,71.95,419.5,
2237230336_jpg.rf.8262e82e7aad687426c0f48fc0241e8a,5,251.97,398.04,276.76,399.84,275.44,417.97,250.65,416.16,
5281791066_jpg.rf.8a1b0f32aaf14ea17b520c360d81c3e3,0,424.1,451.56,576.75,461.32,572.43,528.79,419.78,519.03,http://www.thedaringlibrarian.com/
5281791066_jpg.rf.8a1b0f32aaf14ea17b520c360d81c3e3,1,414.12,278.75,554.28,283.66,552.22,342.54,412.06,337.63,http://www.thedaringlibrarian.com/
5281791066_jpg.rf.8a1b0f32aaf14ea17b520c360d81c3e3,2,395.85,347.61,546.22,348.08,546.03,407.55,395.67,407.08,http://www.thedaringlibrarian.com/
5281791066_jpg.rf.8a1b0f32aaf14ea17b520c360d81c3e3,3,389.87,180.68,540.55,178.21,541.48,234.77,390.8,237.24,http://www.thedaringlibrarian.com/
brightnessimage007_jpg.rf.914469d8fe35342d6e8b2806e6dfda45,0,430.25,257.92,533.56,258.23,533.32,340.78,430.0,340.47,Version 1 QR
brightnessimage007_jpg.rf.914469d8fe35342d6e8b2806e6dfda45,1,130.13,256.7,317.16,253.2,319.8,394.68,132.77,398.18,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
brightnessimage007_jpg.rf.914469d8fe35342d6e8b2806e6dfda45,2,386.0,368.36,501.56,370.39,500.03,457.26,384.47,455.22,Version 2 QR Code Test Image
5115608464_jpg.rf.93d0cc63035b913ed05a59831fa7f60e,0,128.96,433.13,209.69,434.13,208.29,547.11,127.56,546.11,http://bit.ly/apA62r
2124747258_jpg.rf.8cfd1e0925813c77047bddebc86ad777,0,278.18,450.29,414.31,457.1,408.26,578.14,272.13,571.33,Insert coin for extra life.
brightnessimage015_jpg.rf.9237bad22fa2e9b9b85f976f3d9f2663,0,297.95,294.16,344.59,297.0,342.53,330.9,295.89,328.07,
brightnessimage015_jpg.rf.9237bad22fa2e9b9b85f976f3d9f2663,1,361.57,295.75,390.64,298.05,388.99,318.89,359.92,316.58,
brightnessimage015_jpg.rf.9237bad22fa2e9b9b85f976f3d9f2663,2,353.38,320.17,384.37,322.19,382.82,345.96,351.83,343.94,
1491455255_jpg.rf.9f07d315ff00f33946fa716c154ad311,0,115.55,188.11,507.52,127.42,554.49,430.78,162.52,491.47,IT'S BACK ON DVD SEPTEMBER 10th
IMG_20220601_164907_jpg.rf.9be84448aee52e16bb87222ec4083c78,0,200.33,270.51,260.75,274.09,259.15,301.17,198.72,297.59,
5333766551_jpg.rf.9e7568714525ad5c4cf4f7e60e773672,0,195.65,148.86,442.52,176.21,406.15,504.5,159.28,477.15,
3705368440_jpg.rf.96bbd059adf6a698e82d6c85b9508f5c,0,143.09,317.35,286.06,320.47,282.06,503.84,139.09,500.72,http://www.mywikimap.net/urb013
monitorimage012_jpg.rf.965c131846b9a5efdf3fd5d62ba69d24,0,77.02,74.44,573.24,79.74,568.19,553.38,71.96,548.09,This is a computer generated QR Code
IMG_20220602_172811_jpg.rf.96562459e0df545a432f58be11787793,0,447.3,304.62,472.73,307.0,468.02,357.44,442.58,355.07,
IMG_20220602_172811_jpg.rf.96562459e0df545a432f58be11787793,1,404.83,303.9,428.16,305.89,423.88,356.12,400.55,354.13,
glareimage039_jpg.rf.a850aca27ff9d96eb31880d96d329dc9,0,103.7,108.13,518.18,117.07,509.48,520.27,95.0,511.32,http://www.youtube.com/watch?v=7qa6Bho4OyM&feature=share&list=PLk13TE2t32tgRCVo0q8tTB1CyZyMDQCNH&index=10
2928309549_jpg.rf.9936c021a5598a2949ebd92eff7e3431,0,263.98,241.54,374.6,240.89,375.4,377.26,264.79,377.92,http://avin.cc/m/AVIN1894536902599
nominalimage061_jpg.rf.9e4ea0238951a879c9a062e244af9d63,0,97.85,66.15,552.54,108.2,512.97,536.07,58.28,494.02,"{""lastNode"":""OAK5"",""cids"":{""pkey"":""180410194824527404022960201AZ""}}"
glareimage028_jpg.rf.a9e66f1b317a668ca9ad0714ae1841f4,0,113.98,245.06,493.75,235.2,500.68,501.83,120.9,511.69,
4589_W4wHVVfAB_jpg.rf.9f3694d0963e0a57debe285516fd4222,0,239.37,235.49,405.7,238.82,402.6,393.44,236.28,390.11,http://lubes.id/191/W4wHVVfAB
damagedimage026_jpg.rf.a77bcca0029867908e37110fc3130e17,0,117.89,132.21,537.83,162.21,510.11,550.13,90.17,520.12,
rotationsimage037_jpg.rf.9e4ac6a2ab85a4a846f5bf3ecd1b7c31,0,347.56,216.28,595.86,269.42,564.8,414.5,316.51,361.36,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage037_jpg.rf.9e4ac6a2ab85a4a846f5bf3ecd1b7c31,1,66.27,317.91,258.84,302.89,267.7,416.39,75.12,431.41,Version 2 QR Code Test Image
rotationsimage037_jpg.rf.9e4ac6a2ab85a4a846f5bf3ecd1b7c31,2,179.11,436.83,357.4,423.59,367.01,552.96,188.72,566.21,Version 1 QR
5046634041_jpg.rf.98475e2a7735e91ec7d7e5ea60f037de,0,101.04,353.27,200.03,347.24,209.23,498.3,110.24,504.34,http://semapedia.org/v/In_vitro_meat
noncompliantimage007_jpg.rf.ab42b28ea6a4bf1b3fceed0cc9897543,0,82.84,120.55,564.71,115.73,568.78,522.5,86.91,527.32,http://www.radians.com/sizing_charts/
2502803272_jpg.rf.a0814d4bdd8ca5eda54e63db411f249a,0,299.47,359.55,340.04,354.57,346.42,406.53,305.86,411.51,
3963140847_jpg.rf.a391e2b49ad93c4a876d7cf1f294d795,0,106.64,245.17,460.9,229.3,472.4,486.04,118.14,501.91,http://www.qrable.mobi/dc/cd/3
IMG_20220529_155829_jpg.rf.a0224b4e02994cf685f61ee69426c510,,,,,,,,,,
bright_spotsimage027_jpg.rf.9c0d3d9d009b76eb648d6793c6a1be7c,0,446.8,256.93,546.55,257.41,546.15,339.42,446.4,338.95,Version 1 QR
bright_spotsimage027_jpg.rf.9c0d3d9d009b76eb648d6793c6a1be7c,1,399.68,364.44,509.89,367.24,507.64,455.63,397.43,452.83,Version 2 QR Code Test Image
bright_spotsimage027_jpg.rf.9c0d3d9d009b76eb648d6793c6a1be7c,2,147.63,250.38,338.25,250.41,338.22,397.12,147.61,397.08,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
3629982702_jpg.rf.aeef4fa30e5f110449565fbab31ffa6a,0,364.06,465.78,479.58,465.21,480.02,553.96,364.5,554.53,
high_versionimage013_jpg.rf.9de34b7211214c83bc8d2c1be00bc577,0,41.56,40.92,585.83,46.22,580.58,585.55,36.3,580.25,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]
sdfgksjdflkgjsdkfgiotmbx,cmvbofghjoaasdfaERYYKLLDFGSDFFFFFFFFFFFFFFFFFFFFFF"
3619033023_jpg.rf.a695f035e91c387fcab1959e9dce5377,0,283.41,216.33,409.31,218.45,406.1,408.59,280.2,406.47,
4909615867_jpg.rf.b300130b2ed975f2f6549882e482947b,0,124.12,307.8,183.25,310.28,177.6,445.04,118.47,442.56,
4909615867_jpg.rf.b300130b2ed975f2f6549882e482947b,1,442.04,342.86,474.54,342.08,475.49,381.3,442.98,382.09,
4909615867_jpg.rf.b300130b2ed975f2f6549882e482947b,2,276.57,264.45,314.65,265.83,313.08,309.4,274.99,308.02,
5087637776_jpg.rf.b1ea835033846ea31e3448988808b587,0,115.2,393.38,160.07,393.21,160.38,473.32,115.51,473.49,http://www.kinogeschichte.at/weg/1.htm
closeimage034_jpg.rf.b155404807055000891c63d760fa23cd,0,29.44,95.65,623.14,92.96,625.22,549.94,31.51,552.64,VERSION 2 8CM
0939831659_jpg.rf.ae54772a5d31f7ddd7b332121fc80331,0,123.71,139.51,448.67,139.63,448.59,376.78,123.62,376.66,
5323776057_jpg.rf.a0e5dfc8b5157b7af8099da35178c08c,0,114.01,195.8,161.44,194.31,165.34,317.88,117.91,319.38,http://bit.ly/ebNiLA?r=qr
pathologicalimage012_png_jpg.rf.b9a6a87681494eab71a6838269d0de3a,0,50.83,45.68,583.86,51.49,577.97,591.22,44.95,585.41,MAILTO:name@myemail.com
v2SMS-Text_png_jpg.rf.adcf9a65a3967bcf580a41b7abf76383,0,65.12,43.0,601.14,58.64,585.45,596.52,49.43,580.88,SMS:555-123-5555
3756525934_jpg.rf.b6d8e6039c0db35c5b3124d61224a1b9,0,190.8,316.97,239.67,317.73,238.4,399.66,189.52,398.9,http://9.msite.tv/qr7
4903125175_jpg.rf.b6e6893fb1ce28897977e34a54b6556e,0,173.21,216.68,321.0,219.96,317.09,396.5,169.3,393.23,http://organicallyspeaking.org/pccqr/?id=33
2953726003_jpg.rf.b844849c5a41968de365466a1b128baa,0,242.76,144.45,477.06,135.24,489.04,439.66,254.73,448.87,
v2Location_png_jpg.rf.ba95bf921ec780dc1755cfff548e36c5,0,55.51,41.96,601.69,55.67,587.91,604.36,41.73,590.65,"geo:32.81361685253009,-117.15371310710907"
v2MeCard-POBOX_png_jpg.rf.b1931b5d8289983784595628f9e44051,0,35.84,27.56,611.73,45.9,593.13,630.05,17.24,611.71,"MECARD:N:Standard11.3,Joe;ADR:PO Box 555,Suite 55,5555 Any Street,San Diego,CA,92111,USA;;"
5108332243_jpg.rf.b95d3ad4d3b4f1a0b4349f67c0c885f1,0,342.39,178.06,508.88,171.69,513.4,289.97,346.91,296.34,http://tinyurl.com/y53ay4n
5108332243_jpg.rf.b95d3ad4d3b4f1a0b4349f67c0c885f1,1,344.9,397.7,519.17,394.02,521.93,525.18,347.67,528.86,http://www.quiqr.it/createQRcodes
2644723709_jpg.rf.b9f1e9f74e8686f709e14455601f84a5,0,233.38,249.61,388.48,250.37,387.49,451.54,232.39,450.77,http://www.suijobus.co.jp/i/
5236047029_jpg.rf.bd0bb8f934df90fa80ff5663ccfab957,0,380.4,345.32,457.32,347.79,454.06,449.17,377.14,446.7,http://quintale.ethicalbean.com/q.php?EB100651
4208902494_jpg.rf.b843af79c588d9794fdbd2bbe395d74f,0,208.95,237.44,278.49,237.8,278.02,329.68,208.48,329.32,http://bit.ly/LookAtThatTree
4208902494_jpg.rf.b843af79c588d9794fdbd2bbe395d74f,1,147.93,266.07,201.09,266.25,200.86,333.42,147.7,333.24,http://www.CaptinShmit.com/
nominalimage024_jpg.rf.ba79bd94ad09efc8330a27dc3a7be51b,0,401.07,176.21,492.14,174.48,493.42,241.48,402.34,243.21,https://mobile-now.us/?l=10043659
0216655434_jpg.rf.b6085f9879affbd12145bf5e17aed6c4,0,191.44,175.4,403.91,150.33,440.4,459.62,227.93,484.69,
brightnessimage010_jpg.rf.bb2d48c7aeb67ab8c9b03aa0dbbfe923,0,419.71,250.9,526.43,250.48,526.74,330.92,420.02,331.33,Version 1 QR
brightnessimage010_jpg.rf.bb2d48c7aeb67ab8c9b03aa0dbbfe923,1,376.64,358.39,495.13,360.14,493.84,447.16,375.35,445.41,Version 2 QR Code Test Image
brightnessimage010_jpg.rf.bb2d48c7aeb67ab8c9b03aa0dbbfe923,2,118.14,245.92,311.53,242.63,313.98,387.05,120.6,390.34,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
blurredimage035_jpg.rf.bff63005fb38b3e8dc8344c82973dea8,0,80.55,107.71,551.97,112.02,547.8,567.94,76.38,563.63,http://www.postalexperience.com/pos?mt=4&sc=840-5940-0244-002-00006-80522-02
2546726482_jpg.rf.c1a75be3c6353c17651c90548a6a6310,,,,,,,,,,
IMG_20220604_163800_jpg.rf.bb20781bc2c76433c76bc419078c4488,0,347.06,391.03,383.98,397.8,377.94,430.8,341.01,424.03,
perspectiveimage023_jpg.rf.bdbaa0d3c45a3acfa989251622113d51,0,200.65,190.16,337.71,190.16,337.7,414.05,200.64,414.04,TEST 10 CM
IMG_20220601_161944_jpg.rf.c108fa5e096bf547588e70024554d580,,,,,,,,,,
nominalimage009_jpg.rf.c2a66082b9fe1e2227fc287c9e92d2b3,0,241.41,116.96,456.14,110.07,467.26,456.5,252.52,463.39,http://www.facebook.com/LangersJuice
IMG_20220604_163726_jpg.rf.b4eda79229c1879f721266dde275eb9b,0,257.21,247.86,303.86,248.51,303.36,283.76,256.72,283.11,https://qrco.de/bcOjOo
glareimage032_jpg.rf.bac41a6e5f3e332e9cee0c000ddf3172,0,297.4,287.28,364.19,285.27,365.55,330.6,298.76,332.61,
5280793712_jpg.rf.c08c284bfb6eee1788f183d77ad8931a,0,322.23,94.0,355.14,85.98,365.46,128.32,332.55,136.35,
shadowsimage007_jpg.rf.bd4591ab582e844b86e1271c4c0fcc33,0,204.49,378.73,259.88,380.64,258.35,424.78,202.97,422.87,HTTPS://NUTS.COM/QR/retail_piece/51707477?sku=7030-01
5176847124_jpg.rf.c4fa6e9933755a27cf79ededc14d7271,,,,,,,,,,
nominalimage001_jpg.rf.c30d2725e90aa4411b78ddaa7409d943,0,368.81,167.79,461.94,162.23,470.81,310.94,377.69,316.49,https://www.instagram.com/lethmik/
nominalimage001_jpg.rf.c30d2725e90aa4411b78ddaa7409d943,1,244.55,179.96,327.55,178.58,329.93,322.05,246.93,323.43,https://www.facebook.com/Lethmik/
3360044712_jpg.rf.cdba0aaf13820972927b8bffa0f0242c,0,125.63,334.12,239.61,328.49,244.04,418.32,130.06,423.95,URL:http://www.cityofmanor.org/smartcode/smartcode5
5147145047_jpg.rf.c702d68241195065451530b157d8bbfb,,,,,,,,,,
5118583876_jpg.rf.c8550e6733e1d67ece1291e02f9264f8,0,452.4,408.66,502.34,406.29,505.82,479.42,455.87,481.8,http://pcb.fm/od/11
5118583876_jpg.rf.c8550e6733e1d67ece1291e02f9264f8,1,154.32,329.43,257.14,329.06,257.69,479.62,154.87,479.99,http://pcb.fm/od/9
5118583876_jpg.rf.c8550e6733e1d67ece1291e02f9264f8,2,315.87,196.69,342.4,197.3,341.43,239.57,314.9,238.96,
5082957881_jpg.rf.d5fa8768c47ce4b384c5ef2b222e5843,0,300.69,275.86,455.41,246.61,484.56,400.78,329.84,430.03,http://www.fyrca.com/ZooMobile/zooindx.php?ZooID=2
nominalimage047_jpg.rf.ceb0b3102a94c6fe09c7140899ae159a,0,404.2,369.39,506.84,423.39,440.64,549.21,338.0,495.21,http://www.boschautoparts.com/qr/icon.aspx
nominalimage047_jpg.rf.ceb0b3102a94c6fe09c7140899ae159a,1,192.24,117.92,320.78,149.52,283.03,303.03,154.5,271.42,http://www.boschautoparts.com/qr/icon.aspx
5082956763_jpg.rf.c9ed03da41487beb68c58d2d068625bc,0,183.06,243.27,250.88,241.83,252.88,336.48,185.06,337.91,http://www.fyrca.com/ZooMobile/zooindx.php?ZooID=7
3821619799_jpg.rf.d06ed1a251533907c2a7131ef8c2a59c,,,,,,,,,,
4340207281_jpg.rf.d50691f8e83990c2233ffc1c19122096,0,281.09,222.66,366.41,223.19,365.99,291.2,280.67,290.68,http://www.digitalscarborough.org
pathologicalimage020_png_jpg.rf.d46850c425c313de9c882112db7cdc1e,0,57.82,45.97,602.66,53.58,595.24,585.12,50.4,577.52,MAILTO:name@myemail.com
4910229396_jpg.rf.cc39045a286a82a0f0f754cb5b558232,0,73.2,424.92,302.78,351.12,342.65,475.16,113.08,548.97,http://dlpc.es/gpjk
5327276296_jpg.rf.d5efdc680c17cfdc2027e8c8dbf4fbab,0,381.0,257.02,472.69,245.15,483.86,331.47,392.17,343.33,
2455051979_jpg.rf.cc3bfc213138a3c0846121175a7ec572,0,203.7,307.55,304.0,306.06,305.89,433.5,205.59,434.99,http://tracklets.com/i/278927840
2455051979_jpg.rf.cc3bfc213138a3c0846121175a7ec572,1,344.22,356.18,368.52,354.83,370.25,385.83,345.95,387.18,
4777193629_jpg.rf.d798f54867a4f83d5d1fcf9386fff1e5,0,549.11,502.19,601.02,501.64,601.82,576.88,549.91,577.43,http://mobile.schirn.de/zelluloid/
v2YouTube_png_jpg.rf.dd429c693269e51a0df36ffd4741d766,0,52.46,33.21,597.12,47.29,582.94,595.47,38.29,581.39,http://www.youtube.com/v/B3lrcOhmp9g
4604299999_jpg.rf.d656de8c969f36bd3de510092ad99c8c,0,311.33,283.07,389.79,282.64,390.3,375.85,311.84,376.28,http://qrc.me/uKSsi
4604299999_jpg.rf.d656de8c969f36bd3de510092ad99c8c,1,471.7,138.77,544.33,141.58,541.71,209.34,469.08,206.53,http://qrc.me/2fpvB
4604299999_jpg.rf.d656de8c969f36bd3de510092ad99c8c,2,215.13,136.75,283.32,146.23,274.29,211.12,206.11,201.64,http://qrc.me/jTNmM
4604299999_jpg.rf.d656de8c969f36bd3de510092ad99c8c,3,463.17,36.62,524.66,42.84,518.94,99.41,457.44,93.19,http://qrc.me/XaqtU
4604299999_jpg.rf.d656de8c969f36bd3de510092ad99c8c,4,220.19,38.66,280.95,36.67,282.86,95.12,222.1,97.11,http://qrc.me/WLttG
3244197493_jpg.rf.ddfd7e433debffaec71f66036d5fb762,0,391.79,177.85,473.8,177.9,473.73,290.58,391.72,290.53,http://www.mission-n.blogspot.com/
4064425091_jpg.rf.d2d93be0b07787ec67c4a22e3ff041b1,0,424.05,219.9,551.65,224.24,546.16,385.87,418.56,381.54,http://mobile.baerenpark-bern.ch/qrcode
3430305612_jpg.rf.c6bbffd0b8046c68c5ed450197fac44a,0,43.01,88.13,181.78,91.57,177.17,277.58,38.4,274.14,"que ódio que ódio que ódio que ódio que ódio que ódio que ódio que ódio que ódio que ódio que ódio que ódio que ódio aaaah x.x
Feb 27, 2009 02:15 AM GMT · from web · Reply · View Tweet
"
closeimage024_jpg.rf.d883b1c92ebdd08f7ce8cb075c740985,0,35.69,190.74,620.5,182.76,625.95,582.13,41.14,590.11,VERSION 2 8CM
2159301588_jpg.rf.d342c86b1f6d861ff2e0664e665e31ac,0,529.53,70.28,604.36,96.23,570.79,193.05,495.95,167.11,http://q-r.ch/c/phjbkge
3866514673_jpg.rf.de362e512d81698ddf595289a8843da0,0,274.63,247.59,376.24,246.97,377.06,380.59,275.45,381.21,"UM61532333, 10, -3, 14, -8, 15, 15,7V,67VA9885CW, "
high_versionimage007_jpg.rf.d7edf7b2a249a8b1b34d10016f3805d6,0,6.07,19.1,608.16,34.75,592.72,628.85,-9.36,613.21,"QR code (abbreviated from Quick Response Code) is the trademark for a type of matrix barcode (or two-dimensional barcode) first designed in 1994 for the automotive industry in Japan.[1] A barcode is a machine-readable optical label that contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or tracker that points to a website or application. A QR code uses four standardized encoding modes (numeric, alphanumeric, byte/binary, and kanji) to store data efficiently; extensions may also be used.[2]
sdfgksjdflkgjsdkfgiotmbx,cmvbofghjoaasdfaERYYKLLDFGSDFFFFFFFFFFFFFFFFFFFFFFFFDDDDDDDDDSVFB094856JLKSJFGS0DBIUZKL;KSFDF09846JLKSDNFGBLDKSFBHJ0SP98ASDFKthat contains information about the item to which it is attached. In practice, QR codes often contain data for a locator, identifier, or trac"
rotationsimage009_jpg.rf.d32613f5ff235026bf5b1216960e2a61,0,129.37,297.09,257.42,287.01,265.06,384.08,137.01,394.16,Version 1 QR
rotationsimage009_jpg.rf.d32613f5ff235026bf5b1216960e2a61,1,323.01,346.56,582.21,359.17,572.76,553.37,313.57,540.76,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage009_jpg.rf.d32613f5ff235026bf5b1216960e2a61,2,262.41,204.23,403.12,210.25,398.46,319.01,257.76,312.99,Version 2 QR Code Test Image
noncompliantimage009_jpg.rf.dd219cd9f5b3b5daf37c1e3edfc35289,0,12.06,240.44,302.88,225.66,321.52,592.47,30.7,607.25,http://q-r.to/bafD2I
noncompliantimage009_jpg.rf.dd219cd9f5b3b5daf37c1e3edfc35289,1,355.02,35.59,615.14,24.62,629.79,372.14,369.68,383.11,http://q-r.to/baf6RY
nominalimage020_jpg.rf.cc5543503f1a6003812863b27f3422a6,0,191.56,220.5,411.97,201.72,442.89,564.58,222.48,583.36,http://www.teagoetz.com/
IMG_20220604_170007_jpg.rf.e0d78bb71eb3a46d901fde8cc76bb434,0,365.57,389.73,506.01,510.53,437.25,590.47,296.81,469.66,https://search.google.com/local/writereview?placeid=ChIJ8U-VJHC9yJQRxQIO-XTOEC0
5107382908_jpg.rf.e04bc939e840bca3d33baece1b133f1d,0,483.22,221.48,511.38,221.59,511.22,262.79,483.06,262.69,
5107382908_jpg.rf.e04bc939e840bca3d33baece1b133f1d,1,404.23,322.82,428.99,322.71,429.13,355.32,404.37,355.42,
5107382908_jpg.rf.e04bc939e840bca3d33baece1b133f1d,2,379.75,235.55,401.4,235.51,401.46,269.38,379.82,269.42,
5107382908_jpg.rf.e04bc939e840bca3d33baece1b133f1d,3,432.15,476.23,466.57,477.07,464.56,559.96,430.14,559.13,
glareimage042_jpg.rf.e0a27ceb292f70530f4669e746fbcc6c,0,99.05,95.19,564.93,99.73,560.85,517.41,94.98,512.87,http://www.youtube.com/watch?v=7qa6Bho4OyM&feature=share&list=PLk13TE2t32tgRCVo0q8tTB1CyZyMDQCNH&index=10
IMG_20220601_164125_jpg.rf.e13cbce83537449ac00fc3d0002ae5dc,0,224.45,409.81,340.03,409.2,340.41,481.64,224.84,482.25,
IMG_20220601_162818_jpg.rf.e06e0bc9ea6dceab4b5858ea678af26e,0,292.9,431.68,344.49,436.85,341.19,469.8,289.6,464.63,https://qrco.de/bcyCyl
damagedimage011_jpg.rf.0209d40c670124ff4bd3f5404073a549,0,248.29,438.25,395.18,447.73,388.05,558.21,241.16,548.74,amzn.to/socialqr
4711677723_jpg.rf.02d2fddcfe5cd7b533d9e7183356cc90,0,135.25,409.08,183.22,408.05,185.17,498.37,137.2,499.41,http://www.kinogeschichte.at/weg/
2685217495_jpg.rf.05b566f46421c8320dff7317f6ee45a6,0,527.87,488.14,595.86,486.51,597.11,538.61,529.12,540.24,http://mobile.hitmanmovie.co.uk
rotationsimage038_jpg.rf.0129cce59fb90c658f19910781f052a6,0,284.84,434.46,441.58,458.12,424.03,574.44,267.28,550.78,Version 1 QR
rotationsimage038_jpg.rf.0129cce59fb90c658f19910781f052a6,1,329.02,217.73,560.11,241.29,547.07,369.21,315.98,345.65,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage038_jpg.rf.0129cce59fb90c658f19910781f052a6,2,93.11,345.77,274.7,334.21,282.45,455.91,100.86,467.46,Version 2 QR Code Test Image
2237234158_jpg.rf.06be162f24ef03cbf94cf930df942b20,0,263.5,294.61,363.58,294.69,363.52,373.68,263.43,373.6,www.tagmore.com/esmadrid
2237234158_jpg.rf.06be162f24ef03cbf94cf930df942b20,1,367.37,412.34,379.89,414.04,378.35,425.41,365.82,423.71,
2237234158_jpg.rf.06be162f24ef03cbf94cf930df942b20,2,309.56,413.25,323.63,414.17,322.91,425.16,308.85,424.24,
2237234158_jpg.rf.06be162f24ef03cbf94cf930df942b20,3,252.34,415.46,262.36,410.64,268.47,423.33,258.45,428.16,
2237234158_jpg.rf.06be162f24ef03cbf94cf930df942b20,4,337.54,413.49,351.64,414.63,350.82,424.89,336.71,423.75,
2237234158_jpg.rf.06be162f24ef03cbf94cf930df942b20,5,280.48,414.36,295.32,415.55,294.38,427.33,279.53,426.14,
nominalimage036_jpg.rf.0616b77e1fbf5a0f7ad0145700588a3c,0,267.81,284.63,405.87,282.27,407.7,389.08,269.64,391.45,http://weixin.qq.com/r/FnUnPxnE2kSlrV1c9yAE
2126492131_jpg.rf.02bed3d95fea6b4905d6ffac0b3a86ab,0,120.29,116.79,369.71,123.91,362.61,372.62,113.19,365.5,http://semapedia.org/v/Pillow
5081893983_jpg.rf.0279d3655363a306860fd7a0c7375096,0,313.63,451.02,398.44,449.91,399.5,530.71,314.7,531.82,http://qrc.me/yvvkz
curvedimage011_jpg.rf.0149c313037ead728abdb7023844cf95,0,212.81,246.25,431.77,231.24,442.14,382.57,223.18,397.58,
